State_FIPS_Code,County_FIPS_Code,County_Name,State_Name,State_Abbr,Lat,Long,Population_Size,Population_Density,PopInPoverty,PercentPopInPoverty,White_Pop,PercentWhitePop,Black_Pop,PercentBlackPop,Native_American_Pop,PercentNative_AmericanPop,AsianPop,PercentAsianPop,HispanicPop,PercentHispanicPop,ObesityPop,PercentObesityPop
32,019,Lyon,Nevada,NV,39.5612,-119.1101,11750,20,857.75,0.073,11644.25,0.991,35.25,0.003,11.75,0.001,23.5,0.002,58.75,0.005,2643.75,0.225
32,021,Mineral,Nevada,NV,38.9366,-118.1116,932,1,88.54,0.095,924.544,0.992,0,0,2.796,0.003,0,0,17.708,0.019,281.464,0.302
32,023,Nye,Nevada,NV,38.9483,-115.0211,40477,2,5019.148,0.124,37684.087,0.931,688.109,0.017,728.586,0.018,607.155,0.015,4411.993,0.109,11212.129,0.277
32,027,Pershing,Nevada,NV,40.7966,-118.0157,6360,1,845.88,0.133,5692.2,0.895,368.88,0.058,190.8,0.03,63.6,0.01,1265.64,0.199,1888.92,0.297
32,029,Storey,Nevada,NV,39.3074,-119.6484,4074,15,211.848,0.052,3890.67,0.955,12.222,0.003,52.962,0.013,77.406,0.019,281.106,0.069,NA,NA
32,031,Washoe,Nevada,NV,41.5921,-119.2901,389872,61,38987.2,0.1,342307.616,0.878,9356.928,0.024,7797.44,0.02,21442.96,0.055,76804.784,0.197,70176.96,0.18
32,033,White Pine,Nevada,NV,39.9005,-114.1233,8994,1,1187.208,0.132,8112.588,0.902,404.73,0.045,314.79,0.035,98.934,0.011,1025.316,0.114,1924.716,0.214
33,001,Belknap,New Hampshire,NH,43.6662,-71.2216,61547,153,4492.931,0.073,60069.872,0.976,307.735,0.005,184.641,0.003,492.376,0.008,492.376,0.008,12186.306,0.198
33,003,Carroll,New Hampshire,NH,44.1101,-71.0231,26999,43,4157.846,0.154,26270.027,0.973,80.997,0.003,188.993,0.007,188.993,0.007,3644.865,0.135,4400.837,0.163
33,005,Cheshire,New Hampshire,NH,43.1469,-72.0228,77287,109,5564.664,0.072,75509.399,0.977,463.722,0.006,231.861,0.003,541.009,0.007,772.87,0.01,16462.131,0.213
33,007,Coos,New Hampshire,NH,44.9906,-71.185,33655,19,3264.535,0.097,33049.21,0.982,100.965,0.003,100.965,0.003,134.62,0.004,302.895,0.009,7942.58,0.236
33,009,Grafton,New Hampshire,NH,44.3211,-71.6335,84708,49,6098.976,0.072,81234.972,0.959,592.956,0.007,254.124,0.003,1694.16,0.02,1101.204,0.013,17280.432,0.204
33,011,Hillsborough,New Hampshire,NH,43.0378,-71.4315,1132152,1077,147179.76,0.13,891003.624,0.787,184540.776,0.163,5660.76,0.005,33964.56,0.03,236619.768,0.209,232091.16,0.205
33,013,Merrimack,New Hampshire,NH,43.4499,-71.3322,146881,157,9253.503,0.063,142180.808,0.968,1028.167,0.007,440.643,0.003,1762.572,0.012,1909.453,0.013,29376.2,0.2
33,015,Rockingham,New Hampshire,NH,43.0754,-70.7656,295076,425,13278.42,0.045,285633.568,0.968,2360.608,0.008,590.152,0.002,4426.14,0.015,5016.292,0.017,62261.036,0.211
33,017,Strafford,New Hampshire,NH,43.5037,-70.8845,119015,323,10116.275,0.085,114254.4,0.96,1071.135,0.009,357.045,0.003,2142.27,0.018,1547.195,0.013,24041.03,0.202
33,019,Sullivan,New Hampshire,NH,43.5343,-72.0673,21763,49,2568.034,0.118,20587.798,0.946,979.335,0.045,65.289,0.003,43.526,0.002,195.867,0.009,4744.334,0.218
34,001,Atlantic,New Jersey,NJ,39.6572,-74.3787,271015,483,29269.62,0.108,200551.1,0.74,48511.685,0.179,813.045,0.003,17344.96,0.064,37129.055,0.137,69921.87,0.258
34,003,Bergen,New Jersey,NJ,41.0887,-73.9199,902561,3854,55056.221,0.061,714828.312,0.792,53251.099,0.059,1805.122,0.002,122748.296,0.136,118235.491,0.131,146214.882,0.162
34,005,Burlington,New Jersey,NJ,40.1534,-74.5349,450743,560,26143.094,0.058,349776.568,0.776,74823.338,0.166,901.486,0.002,16677.491,0.037,21635.664,0.048,98261.974,0.218
34,007,Camden,New Jersey,NJ,40.8184,-74.8491,45759,73,4941.972,0.108,34593.804,0.756,9426.354,0.206,320.313,0.007,640.626,0.014,1464.288,0.032,11027.919,0.241
34,009,Cape May,New Jersey,NJ,39.2682,-74.6019,99286,389,9531.456,0.096,92633.838,0.933,4964.3,0.05,198.572,0.002,794.288,0.008,3872.154,0.039,19757.914,0.199
34,011,Cumberland,New Jersey,NJ,39.5015,-74.9874,10973,32,1108.273,0.101,10863.27,0.99,32.919,0.003,21.946,0.002,21.946,0.002,65.838,0.006,2688.385,0.245
34,013,Essex,New Jersey,NJ,40.8629,-74.1725,738301,1475,71615.197,0.097,660041.094,0.894,38391.652,0.052,2214.903,0.003,22887.331,0.031,97455.732,0.132,186051.852,0.252
34,015,Gloucester,New Jersey,NJ,39.8705,-74.9661,276910,853,18552.97,0.067,240634.79,0.869,27414.09,0.099,553.82,0.002,5538.2,0.02,8584.21,0.031,62027.84,0.224
34,017,Hudson,New Jersey,NJ,40.8043,-74.0047,603521,12926,90528.15,0.15,429103.431,0.711,91131.671,0.151,3621.126,0.006,66990.831,0.111,242011.921,0.401,127946.452,0.212
34,019,Hunterdon,New Jersey,NJ,40.7193,-74.7377,130404,303,4564.14,0.035,121797.336,0.934,3651.312,0.028,260.808,0.002,3912.12,0.03,4694.544,0.036,20343.024,0.156
34,021,Mercer,New Jersey,NJ,40.3893,-74.4917,16912,30,1471.344,0.087,16725.968,0.989,84.56,0.005,16.912,0.001,33.824,0.002,236.768,0.014,3331.664,0.197
34,023,Middlesex,New Jersey,NJ,40.5929,-74.2284,163214,442,8323.914,0.051,149830.452,0.918,7671.058,0.047,326.428,0.002,3427.494,0.021,5712.49,0.035,31173.874,0.191
34,025,Monmouth,New Jersey,NJ,40.4469,-73.9769,635952,1348,41336.88,0.065,545646.816,0.858,51512.112,0.081,1271.904,0.002,31161.648,0.049,47696.4,0.075,108747.792,0.171
34,027,Morris,New Jersey,NJ,41.0173,-74.2957,6049,9,574.655,0.095,5964.314,0.986,18.147,0.003,24.196,0.004,18.147,0.003,217.764,0.036,985.987,0.163
34,029,Ocean,New Jersey,NJ,40.1584,-74.0456,558341,878,45225.621,0.081,524840.54,0.94,18983.594,0.034,1116.682,0.002,8933.456,0.016,34617.142,0.062,127301.748,0.228
34,031,Passaic,New Jersey,NJ,41.1818,-74.1282,499060,2693,62881.56,0.126,389765.86,0.781,76356.18,0.153,3493.42,0.007,22956.76,0.046,166186.98,0.333,104802.6,0.21
34,033,Salem,New Jersey,NJ,39.7612,-75.1593,66346,196,6170.178,0.093,54868.142,0.827,10018.246,0.151,265.384,0.004,530.768,0.008,3118.262,0.047,17780.728,0.268
34,035,Somerset,New Jersey,NJ,40.7268,-74.4386,51667,13,7388.381,0.143,50685.327,0.981,155.001,0.003,206.668,0.004,258.335,0.005,258.335,0.005,8835.057,0.171
34,037,Sussex,New Jersey,NJ,41.2751,-74.4643,176548,188,17654.8,0.1,147417.58,0.835,24893.268,0.141,1059.288,0.006,1588.932,0.009,10239.784,0.058,39723.3,0.225
34,039,Union,New Jersey,NJ,40.7154,-74.1912,44186,43,7820.922,0.177,28853.458,0.653,14581.38,0.33,88.372,0.002,265.116,0.006,751.162,0.017,9146.502,0.207
34,041,Warren,New Jersey,NJ,40.9881,-74.8116,6101,21,1226.301,0.201,2501.41,0.41,3569.085,0.585,12.202,0.002,12.202,0.002,67.111,0.011,1494.745,0.245
35,001,Bernalillo,New Mexico,NM,36.7103,-106.2328,603562,518,89327.176,0.148,528720.312,0.876,19917.546,0.033,29574.538,0.049,13881.926,0.023,262549.47,0.435,105623.35,0.175
35,003,Catron,New Mexico,NM,34.3415,-107.8425,3409,0,644.301,0.189,3252.186,0.954,17.045,0.005,88.634,0.026,27.272,0.008,657.937,0.193,548.849,0.161
35,005,Chaves,New Mexico,NM,33.7368,-103.9714,61860,10,13176.18,0.213,58272.12,0.942,1608.36,0.026,804.18,0.013,556.74,0.009,28764.9,0.465,14908.26,0.241
35,006,Cibola,New Mexico,NM,35.3317,-107.3296,27620,6,5883.06,0.213,15384.34,0.557,414.3,0.015,11462.3,0.415,138.1,0.005,9169.84,0.332,7346.92,0.266
35,007,Colfax,New Mexico,NM,36.885,-104.2589,10433,25,991.135,0.095,10245.206,0.982,10.433,0.001,41.732,0.004,104.33,0.01,3296.828,0.316,2128.332,0.204
35,009,Curry,New Mexico,NM,34.8218,-103.0513,45846,33,8573.202,0.187,39427.56,0.86,3392.604,0.074,687.69,0.015,1191.996,0.026,15266.718,0.333,10269.504,0.224
35,011,De Baca,New Mexico,NM,34.6186,-104.0091,2016,1,358.848,0.178,1981.728,0.983,4.032,0.002,22.176,0.011,4.032,0.002,703.584,0.349,NA,NA
35,015,Eddy,New Mexico,NM,32.8479,-103.9781,51437,12,9001.475,0.175,48865.15,0.95,977.303,0.019,771.555,0.015,411.496,0.008,20986.296,0.408,15379.663,0.299
35,017,Grant,New Mexico,NM,33.122,-107.8864,17348,27,1890.932,0.109,16619.384,0.958,537.788,0.031,86.74,0.005,34.696,0.002,294.916,0.017,3504.296,0.202
35,019,Guadalupe,New Mexico,NM,35.1948,-104.2716,4369,1,913.121,0.209,4202.978,0.962,65.535,0.015,56.797,0.013,43.69,0.01,3460.248,0.792,878.169,0.201
35,021,Harding,New Mexico,NM,36.1303,-103.6872,740,0,96.94,0.131,722.98,0.977,2.96,0.004,13.32,0.018,0,0,318.2,0.43,NA,NA
35,023,Hidalgo,New Mexico,NM,32.6889,-108.5363,5139,1,1212.804,0.236,5020.803,0.977,30.834,0.006,46.251,0.009,35.973,0.007,2867.562,0.558,1279.611,0.249
35,025,Lea,New Mexico,NM,33.5123,-103.1078,56719,13,10549.734,0.186,52238.199,0.921,2892.669,0.051,680.628,0.012,340.314,0.006,25069.798,0.442,15597.725,0.275
35,027,Lincoln,New Mexico,NM,34.2501,-104.9,14262,25,3337.308,0.234,9427.182,0.661,4692.198,0.329,57.048,0.004,14.262,0.001,256.716,0.018,2224.872,0.156
35,028,Los Alamos,New Mexico,NM,35.8926,-106.2067,18822,172,564.66,0.03,17316.24,0.92,112.932,0.006,150.576,0.008,922.278,0.049,2484.504,0.132,2409.216,0.128
35,029,Luna,New Mexico,NM,32.5729,-107.4495,26498,9,6942.476,0.262,25385.084,0.958,476.964,0.018,317.976,0.012,132.49,0.005,15713.314,0.593,6703.994,0.253
35,031,McKinley,New Mexico,NM,35.9453,-107.6161,71918,13,22006.908,0.306,14815.108,0.206,431.508,0.006,55233.024,0.768,431.508,0.006,8126.734,0.113,19274.024,0.268
35,033,Mora,New Mexico,NM,36.1756,-104.6867,5107,3,1082.684,0.212,5004.86,0.98,20.428,0.004,71.498,0.014,10.214,0.002,4019.209,0.787,1052.042,0.206
35,035,Otero,New Mexico,NM,33.3215,-105.3867,19495,15,3470.11,0.178,18539.745,0.951,214.445,0.011,311.92,0.016,194.95,0.01,7369.11,0.378,4834.76,0.248
35,037,Quay,New Mexico,NM,35.6068,-103.1043,9259,3,1962.908,0.212,8842.345,0.955,101.849,0.011,148.144,0.016,148.144,0.016,3527.679,0.381,2296.232,0.248
35,039,Rio Arriba,New Mexico,NM,36.9883,-105.7834,40828,7,7308.212,0.179,33805.584,0.828,285.796,0.007,6328.34,0.155,204.14,0.005,29192.02,0.715,8043.116,0.197
35,041,Roosevelt,New Mexico,NM,34.4509,-103.107,10524,4,2757.288,0.262,4020.168,0.382,21.048,0.002,6230.208,0.592,63.144,0.006,210.48,0.02,2157.42,0.205
35,045,San Juan,New Mexico,NM,36.9296,-107.7045,577,1,77.318,0.134,566.037,0.981,0,0,6.924,0.012,4.039,0.007,50.776,0.088,128.671,0.223
35,047,San Miguel,New Mexico,NM,35.812,-104.2085,7213,6,627.531,0.087,7025.462,0.974,21.639,0.003,57.704,0.008,86.556,0.012,627.531,0.087,1550.795,0.215
35,043,Sandoval,New Mexico,NM,36.1947,-106.32,107460,29,12895.2,0.12,85323.24,0.794,2364.12,0.022,16656.3,0.155,1396.98,0.013,33527.52,0.312,24608.34,0.229
35,049,Santa Fe,New Mexico,NM,35.9939,-105.7629,140855,74,17325.165,0.123,130713.44,0.928,1549.405,0.011,4929.925,0.035,1690.26,0.012,69018.95,0.49,20705.685,0.147
35,051,Sierra,New Mexico,NM,33.397,-107.0022,3434,4,315.928,0.092,3327.546,0.969,10.302,0.003,61.812,0.018,3.434,0.001,288.456,0.084,837.896,0.244
35,053,Socorro,New Mexico,NM,34.5147,-105.9944,18148,3,4555.148,0.251,15189.876,0.837,199.628,0.011,2250.352,0.124,326.664,0.018,8456.968,0.466,3593.304,0.198
35,055,Taos,New Mexico,NM,36.9786,-105.4067,31722,14,6154.068,0.194,28771.854,0.907,222.054,0.007,2252.262,0.071,222.054,0.007,17447.1,0.55,5614.794,0.177
35,057,Torrance,New Mexico,NM,35.0095,-105.3807,17501,5,3762.715,0.215,16223.427,0.927,525.03,0.03,437.525,0.025,87.505,0.005,6667.881,0.381,4410.252,0.252
35,059,Union,New Mexico,NM,36.8483,-103.1305,44186,43,7820.922,0.177,28853.458,0.653,14581.38,0.33,88.372,0.002,265.116,0.006,751.162,0.017,6848.83,0.155
35,061,Valencia,New Mexico,NM,34.955,-106.5701,69417,65,11523.222,0.166,64002.474,0.922,1249.506,0.018,2707.263,0.039,555.336,0.008,38179.35,0.55,15271.74,0.22
36,001,Albany,New York,NY,42.7732,-73.6925,297414,568,32120.712,0.108,245069.136,0.824,35987.094,0.121,594.828,0.002,11301.732,0.038,10409.49,0.035,59482.8,0.2
36,003,Allegany,New York,NY,42.4669,-77.7386,73639,173,9941.265,0.135,68263.353,0.927,4418.34,0.06,73.639,0.001,441.834,0.006,736.39,0.01,NA,NA
36,005,Bronx,New York,NY,40.8501,-73.8662,1357589,32300,363833.852,0.268,673364.144,0.496,576975.325,0.425,16291.068,0.012,54303.56,0.04,672006.555,0.495,331251.716,0.244
36,007,Broome,New York,NY,42.3491,-75.4224,196947,279,25406.163,0.129,179024.823,0.909,8074.827,0.041,393.894,0.002,6696.198,0.034,4529.781,0.023,45691.704,0.232
36,009,Cattaraugus,New York,NY,42.5242,-78.3373,82502,63,11220.272,0.136,78211.896,0.948,1072.526,0.013,2062.55,0.025,495.012,0.006,907.522,0.011,16417.898,0.199
36,011,Cayuga,New York,NY,43.3262,-76.422,81454,118,9448.664,0.116,76892.576,0.944,3339.614,0.041,244.362,0.003,325.816,0.004,1710.534,0.021,19223.144,0.236
36,013,Chautauqua,New York,NY,42.5608,-79.0982,4109,6,567.042,0.138,3895.332,0.948,16.436,0.004,147.924,0.036,0,0,69.853,0.017,1060.122,0.258
36,015,Chemung,New York,NY,42.2681,-76.5542,89512,219,12084.12,0.135,81903.48,0.915,5460.232,0.061,268.536,0.003,895.12,0.01,1790.24,0.02,24973.848,0.279
36,017,Chenango,New York,NY,42.6869,-75.3353,51755,58,6986.925,0.135,50668.145,0.979,517.55,0.01,103.51,0.002,207.02,0.004,828.08,0.016,17596.7,0.34
36,019,Clinton,New York,NY,44.9933,-73.3633,36095,76,2671.03,0.074,34326.345,0.951,1443.8,0.04,72.19,0.002,144.38,0.004,721.9,0.02,7940.9,0.22
36,021,Columbia,New York,NY,42.4484,-73.5247,24695,32,5013.085,0.203,15384.985,0.623,9038.37,0.366,74.085,0.003,98.78,0.004,395.12,0.016,6173.75,0.25
36,023,Cortland,New York,NY,42.6372,-76.0351,48622,97,6515.348,0.134,47163.34,0.97,632.086,0.013,97.244,0.002,291.732,0.006,826.574,0.017,8411.606,0.173
36,025,Delaware,New York,NY,42.4459,-74.5335,116362,296,15592.508,0.134,106005.782,0.911,7912.616,0.068,232.724,0.002,1047.258,0.009,1396.344,0.012,30952.292,0.266
36,027,Dutchess,New York,NY,42.0587,-73.5112,294849,368,23587.92,0.08,250621.65,0.85,30074.598,0.102,884.547,0.003,9435.168,0.032,23293.071,0.079,61328.592,0.208
36,029,Erie,New York,NY,43.0564,-78.4946,930703,891,120991.39,0.13,772483.49,0.83,126575.608,0.136,5584.218,0.006,16752.654,0.018,32574.605,0.035,222438.017,0.239
36,031,Essex,New York,NY,44.5281,-73.3782,738301,1475,71615.197,0.097,660041.094,0.894,38391.652,0.052,2214.903,0.003,22887.331,0.031,97455.732,0.132,120343.063,0.163
36,033,Franklin,New York,NY,44.9739,-74.0568,30737,48,5348.238,0.174,28923.517,0.941,1290.954,0.042,122.948,0.004,184.422,0.006,3288.859,0.107,7530.565,0.245
36,035,Fulton,New York,NY,43.2239,-74.1702,11934,19,2171.988,0.182,11707.254,0.981,35.802,0.003,71.604,0.006,23.868,0.002,83.538,0.007,2446.47,0.205
36,037,Genesee,New York,NY,43.0825,-77.9425,443883,694,59036.439,0.133,340014.378,0.766,88776.6,0.2,2219.415,0.005,3994.947,0.009,10209.309,0.023,76791.759,0.173
36,039,Greene,New York,NY,42.4132,-73.808,9661,15,2405.589,0.249,1922.539,0.199,7699.817,0.797,9.661,0.001,19.322,0.002,67.627,0.007,1961.183,0.203
36,041,Hamilton,New York,NY,44.0809,-74.2979,13983,27,3048.294,0.218,8739.375,0.625,5103.795,0.365,69.915,0.005,55.932,0.004,1160.589,0.083,NA,NA
36,043,Herkimer,New York,NY,43.9376,-74.7749,63780,45,7908.72,0.124,62249.28,0.976,574.02,0.009,127.56,0.002,382.68,0.006,829.14,0.013,15052.08,0.236
36,045,Jefferson,New York,NY,44.34,-75.4999,657229,591,94640.976,0.144,373306.072,0.568,270778.348,0.412,1314.458,0.002,7229.519,0.011,15116.267,0.023,170222.311,0.259
36,047,Kings,New York,NY,40.6501,-73.9496,143420,103,26102.44,0.182,120903.06,0.843,12190.7,0.085,2868.4,0.02,5019.7,0.035,66833.72,0.466,32986.6,0.23
36,049,Lewis,New York,NY,44.1532,-75.3211,3750,8,461.25,0.123,3532.5,0.942,15,0.004,168.75,0.045,22.5,0.006,97.5,0.026,1038.75,0.277
36,051,Livingston,New York,NY,42.9755,-77.6074,39186,38,3801.042,0.097,36678.096,0.936,2116.044,0.054,78.372,0.002,117.558,0.003,1097.208,0.028,7876.386,0.201
36,053,Madison,New York,NY,43.1545,-75.2527,298192,370,32502.928,0.109,213803.664,0.717,70075.12,0.235,2385.536,0.008,6262.032,0.021,6560.224,0.022,83791.952,0.281
36,055,Monroe,New York,NY,43.3023,-77.4225,23733,23,4200.741,0.177,13527.81,0.57,9730.53,0.41,237.33,0.01,71.199,0.003,189.864,0.008,5268.726,0.222
36,057,Montgomery,New York,NY,43.001,-74.1545,221619,281,39891.42,0.18,99950.169,0.451,116349.975,0.525,443.238,0.002,2659.428,0.012,3102.666,0.014,52080.465,0.235
36,059,Nassau,New York,NY,40.9077,-73.4357,64746,99,5762.394,0.089,58595.13,0.905,4855.95,0.075,258.984,0.004,453.222,0.007,1294.92,0.02,10747.836,0.166
36,061,New York,New York,NY,40.7834,-73.9249,1593200,69390,296335.2,0.186,1059478,0.665,315453.6,0.198,11152.4,0.007,173658.8,0.109,398300,0.25,253318.8,0.159
36,063,Niagara,New York,NY,43.3302,-78.4757,217008,415,24738.912,0.114,196609.248,0.906,14105.52,0.065,2170.08,0.01,1736.064,0.008,3038.112,0.014,55120.032,0.254
36,065,Oneida,New York,NY,43.4813,-75.1514,4209,4,433.527,0.103,4183.746,0.994,4.209,0.001,16.836,0.004,4.209,0.001,101.016,0.024,888.099,0.211
36,067,Onondaga,New York,NY,43.2344,-75.9818,458053,587,55424.413,0.121,387970.891,0.847,46721.406,0.102,4122.477,0.009,11451.325,0.025,11909.378,0.026,104436.084,0.228
36,069,Ontario,New York,NY,43.0334,-76.9827,104461,162,8774.724,0.084,99969.177,0.957,2402.603,0.023,208.922,0.002,940.149,0.009,2402.603,0.023,20160.973,0.193
36,071,Orange,New York,NY,41.6094,-73.9683,2988072,3785,316735.632,0.106,2357588.808,0.789,56773.368,0.019,26892.648,0.009,484067.664,0.162,959171.112,0.321,714149.208,0.239
36,073,Orleans,New York,NY,43.3213,-78.0172,454863,2519,115990.065,0.255,131000.544,0.288,307032.525,0.675,909.726,0.002,10916.712,0.024,13645.89,0.03,124177.599,0.273
36,075,Oswego,New York,NY,43.6434,-75.8847,123373,129,16038.49,0.13,120288.675,0.975,986.984,0.008,493.492,0.004,616.865,0.005,1727.222,0.014,32817.218,0.266
36,077,Otsego,New York,NY,42.8537,-74.749,24665,48,2170.52,0.088,24097.705,0.977,98.66,0.004,123.325,0.005,123.325,0.005,172.655,0.007,5204.315,0.211
36,079,Putnam,New York,NY,41.4747,-73.5483,73568,102,13757.216,0.187,59369.376,0.807,12800.832,0.174,367.84,0.005,514.976,0.007,5444.032,0.074,12653.696,0.172
36,081,Queens,New York,NY,40.7498,-73.7976,2241600,20520,345206.4,0.154,1235121.6,0.551,472977.6,0.211,15691.2,0.007,470736,0.21,576091.2,0.257,383313.6,0.171
36,083,Rensselaer,New York,NY,42.9009,-73.3401,155251,237,15214.598,0.098,141123.159,0.909,8694.056,0.056,310.502,0.002,3415.522,0.022,3881.275,0.025,35707.73,0.23
36,085,Richmond,New York,NY,40.5834,-74.1496,195769,604,36413.034,0.186,85551.053,0.437,103170.263,0.527,587.307,0.003,3328.073,0.017,5089.994,0.026,44243.794,0.226
36,087,Rockland,New York,NY,41.2862,-73.9057,292916,1681,28412.852,0.097,234918.632,0.802,34857.004,0.119,878.748,0.003,19039.54,0.065,35442.836,0.121,53017.796,0.181
36,091,Saratoga,New York,NY,43.3095,-73.5808,214859,265,13536.117,0.063,205834.922,0.958,3222.885,0.015,429.718,0.002,3437.744,0.016,3867.462,0.018,43831.236,0.204
36,093,Schenectady,New York,NY,42.8614,-73.8977,149078,723,17293.048,0.116,128207.08,0.86,12820.708,0.086,447.234,0.003,5068.652,0.034,5664.964,0.038,37567.656,0.252
36,095,Schoharie,New York,NY,42.793,-74.2589,32277,52,3744.132,0.116,31373.244,0.972,451.878,0.014,129.108,0.004,161.385,0.005,645.54,0.02,5454.813,0.169
36,097,Schuyler,New York,NY,42.4169,-76.7241,7073,16,671.935,0.095,6995.197,0.989,56.584,0.008,0,0,14.146,0.002,56.584,0.008,NA,NA
36,099,Seneca,New York,NY,42.9101,-76.7251,34855,107,3938.615,0.113,32484.86,0.932,1707.895,0.049,69.71,0.002,348.55,0.01,975.94,0.028,8086.36,0.232
36,089,St. Lawrence,New York,NY,44.9292,-74.6594,111380,41,16929.76,0.152,105922.38,0.951,2784.5,0.025,1002.42,0.009,1002.42,0.009,2116.22,0.019,27845,0.25
36,101,Steuben,New York,NY,42.5659,-77.0356,33773,109,2735.613,0.081,33165.086,0.982,236.411,0.007,67.546,0.002,135.092,0.004,945.644,0.028,8612.115,0.255
36,103,Suffolk,New York,NY,41.2702,-71.9449,654428,11183,104054.052,0.159,426032.628,0.651,162952.572,0.249,3272.14,0.005,51045.384,0.078,112561.616,0.172,129576.744,0.198
36,105,Sullivan,New York,NY,41.9403,-74.4437,21763,49,2568.034,0.118,20587.798,0.946,979.335,0.045,65.289,0.003,43.526,0.002,195.867,0.009,4918.438,0.226
36,107,Tioga,New York,NY,42.2284,-76.1626,51475,99,4941.6,0.096,50188.125,0.975,411.8,0.008,102.95,0.002,411.8,0.008,669.175,0.013,11170.075,0.217
36,109,Tompkins,New York,NY,42.5875,-76.2996,100018,210,12902.322,0.129,84315.174,0.843,3800.684,0.038,300.054,0.003,9701.746,0.097,3500.63,0.035,18803.384,0.188
36,111,Ulster,New York,NY,42.1308,-73.9365,182693,162,19365.458,0.106,165519.858,0.906,11326.966,0.062,548.079,0.003,2923.088,0.016,12240.431,0.067,41471.311,0.227
36,113,Warren,New York,NY,43.7363,-73.6459,6101,21,1226.301,0.201,2501.41,0.41,3569.085,0.585,12.202,0.002,12.202,0.002,67.111,0.011,1378.826,0.226
36,115,Washington,New York,NY,43.5549,-73.2518,17773,16,3003.637,0.169,11730.18,0.66,4692.072,0.264,1190.791,0.067,17.773,0.001,159.957,0.009,4514.342,0.254
36,117,Wayne,New York,NY,43.2734,-76.7225,28390,44,4968.25,0.175,22257.76,0.784,5734.78,0.202,56.78,0.002,170.34,0.006,1249.16,0.044,7069.11,0.249
36,119,Westchester,New York,NY,41.3398,-73.5101,940807,2174,81850.209,0.087,731947.846,0.778,140180.243,0.149,3763.228,0.004,52685.192,0.056,167463.646,0.178,143002.664,0.152
36,121,Wyoming,New York,NY,42.8641,-78.0064,42693,72,4269.3,0.1,39747.183,0.931,2476.194,0.058,128.079,0.003,213.465,0.005,1323.483,0.031,10972.101,0.257
36,123,Yates,New York,NY,42.7607,-76.9571,24756,73,3168.768,0.128,24434.172,0.987,173.292,0.007,0,0,74.268,0.003,297.072,0.012,NA,NA
37,001,Alamance,North Carolina,NC,36.1868,-79.2751,140533,327,15880.229,0.113,110318.405,0.785,26560.737,0.189,702.665,0.005,1686.396,0.012,13772.234,0.098,35273.783,0.251
37,003,Alexander,North Carolina,NC,35.9175,-81.047,8927,38,1981.794,0.222,5704.353,0.639,3106.596,0.348,17.854,0.002,44.635,0.005,151.759,0.017,2383.509,0.267
37,005,Alleghany,North Carolina,NC,36.5035,-80.9854,10900,46,1711.3,0.157,10671.1,0.979,163.5,0.015,32.7,0.003,32.7,0.003,850.2,0.078,NA,NA
37,007,Anson,North Carolina,NC,35.1041,-79.9766,25499,48,4564.321,0.179,12698.502,0.498,12392.514,0.486,152.994,0.006,203.992,0.008,305.988,0.012,NA,NA
37,009,Ashe,North Carolina,NC,36.4989,-81.3804,25347,59,3548.58,0.14,24941.448,0.984,202.776,0.008,101.388,0.004,50.694,0.002,785.757,0.031,5246.829,0.207
37,011,Avery,North Carolina,NC,36.2105,-81.8115,17641,71,2646.15,0.15,16723.668,0.948,687.999,0.039,70.564,0.004,88.205,0.005,564.512,0.032,2822.56,0.16
37,013,Beaufort,North Carolina,NC,35.6829,-76.6005,46018,56,8007.132,0.174,32718.798,0.711,12885.04,0.28,92.036,0.002,138.054,0.003,1748.684,0.038,15554.084,0.338
37,015,Bertie,North Carolina,NC,36.228,-76.7662,19480,28,4012.88,0.206,7090.72,0.364,12213.96,0.627,97.4,0.005,38.96,0.002,233.76,0.012,NA,NA
37,017,Bladen,North Carolina,NC,34.8427,-78.3109,32938,38,6324.096,0.192,19861.614,0.603,12121.184,0.368,757.574,0.023,98.814,0.003,1646.9,0.05,11133.044,0.338
37,019,Brunswick,North Carolina,NC,34.3149,-77.9864,89162,104,11858.546,0.133,76144.348,0.854,11234.412,0.126,713.296,0.008,445.81,0.005,3031.508,0.034,23003.796,0.258
37,021,Buncombe,North Carolina,NC,35.7609,-82.3001,218876,334,29329.384,0.134,197426.152,0.902,15977.948,0.073,875.504,0.004,2188.76,0.01,8098.412,0.037,47277.216,0.216
37,023,Burke,North Carolina,NC,35.7569,-81.4211,23299,28,5055.883,0.217,11183.52,0.48,11859.191,0.509,46.598,0.002,93.196,0.004,396.083,0.017,6174.235,0.265
37,025,Cabarrus,North Carolina,NC,35.4764,-80.4496,150244,412,15324.888,0.102,124552.276,0.829,21785.38,0.145,600.976,0.004,2103.416,0.014,11418.544,0.076,37711.244,0.251
37,027,Caldwell,North Carolina,NC,36.0224,-81.3669,12973,37,1881.085,0.145,12259.485,0.945,622.704,0.048,12.973,0.001,25.946,0.002,77.838,0.006,3606.494,0.278
37,029,Camden,North Carolina,NC,36.4379,-76.0852,45759,73,4941.972,0.108,34593.804,0.756,9426.354,0.206,320.313,0.007,640.626,0.014,1464.288,0.032,NA,NA
37,031,Carteret,North Carolina,NC,34.9493,-76.344,62525,120,7315.425,0.117,56772.7,0.908,4376.75,0.07,312.625,0.005,437.675,0.007,1250.5,0.02,15318.625,0.245
