State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Lat,Long,Population_Size,Population_Density,Pop In Poverty,Pop In Poverty %,White Pop,White Pop%,Black Pop,Black Pop%,Native_American Pop,Native_American Pop%,Asian Pop,Asian Pop %,Hispanic Pop,Hispanic Pop%,Obesity Pop,Obesity Pop %
46,127,Union,South Dakota,SD,43.0797,-96.4867,44186,43,7821,17.7%,28853,65.3%,14581,33.0%,88,0.2%,265,0.6%,751,1.7%,10472,23.7%
46,129,Walworth,South Dakota,SD,45.5411,-99.8839,5494,8,863,15.7%,4637,84.4%,0,0.0%,791,14.4%,11,0.2%,38,0.7%,1456,26.5%
46,135,Yankton,South Dakota,SD,43.0386,-97.1739,21718,42,2519,11.6%,20806,95.8%,326,1.5%,347,1.6%,109,0.5%,565,2.6%,4995,23.0%
46,137,Ziebach,South Dakota,SD,45.3991,-101.4999,2631,1,868,33.0%,671,25.5%,0,0.0%,1947,74.0%,8,0.3%,29,1.1%,947,36.0%
47,001,Anderson,Tennessee,TN,36.2179,-84.033,8182,14,998,12.2%,8018,98.0%,25,0.3%,65,0.8%,25,0.3%,90,1.1%,2070,25.3%
47,003,Bedford,Tennessee,TN,35.6118,-86.2582,50091,49,5360,10.7%,49440,98.7%,250,0.5%,50,0.1%,150,0.3%,301,0.6%,9718,19.4%
47,005,Benton,Tennessee,TN,36.2325,-88.0082,186938,221,18694,10.0%,175348,93.8%,2056,1.1%,2991,1.6%,3552,1.9%,23554,12.6%,NA,NA
47,007,Bledsoe,Tennessee,TN,35.6027,-85.1984,12928,32,2159,16.7%,12359,95.6%,452,3.5%,39,0.3%,13,0.1%,168,1.3%,NA,NA
47,009,Blount,Tennessee,TN,35.833,-83.7524,55725,86,6631,11.9%,54109,97.1%,836,1.5%,279,0.5%,111,0.2%,3511,6.3%,15714,28.2%
47,011,Bradley,Tennessee,TN,35.2863,-84.7611,12192,19,2475,20.3%,8681,71.2%,3438,28.2%,37,0.3%,12,0.1%,1244,10.2%,3523,28.9%
47,013,Campbell,Tennessee,TN,36.5879,-84.048,87251,576,8987,10.3%,83935,96.2%,1832,2.1%,175,0.2%,611,0.7%,960,1.1%,19893,22.8%
47,015,Cannon,Tennessee,TN,35.9512,-86.0725,13337,50,1680,12.6%,13004,97.5%,213,1.6%,53,0.4%,13,0.1%,267,2.0%,NA,NA
47,017,Carroll,Tennessee,TN,36.1371,-88.2466,26999,43,4158,15.4%,26270,97.3%,81,0.3%,189,0.7%,189,0.7%,3645,13.5%,8829,32.7%
47,019,Carter,Tennessee,TN,36.4129,-82.0706,27306,67,5570,20.4%,27006,98.9%,55,0.2%,82,0.3%,55,0.2%,164,0.6%,7919,29.0%
47,021,Cheatham,Tennessee,TN,36.3893,-87.0412,38603,128,3397,8.8%,37252,96.5%,811,2.1%,154,0.4%,154,0.4%,656,1.7%,NA,NA
47,023,Chester,Tennessee,TN,35.4446,-88.4303,474027,627,25123,5.3%,424728,89.6%,29390,6.2%,948,0.2%,14695,3.1%,19435,4.1%,NA,NA
47,025,Claiborne,Tennessee,TN,36.5974,-83.567,16309,22,3637,22.3%,8415,51.6%,7845,48.1%,16,0.1%,16,0.1%,163,1.0%,NA,NA
47,027,Clay,Tennessee,TN,36.5892,-85.5043,13964,23,1955,14.0%,11758,84.2%,2095,15.0%,42,0.3%,14,0.1%,293,2.1%,NA,NA
47,029,Cocke,Tennessee,TN,36.0082,-83.0104,34929,80,6776,19.4%,33637,96.3%,734,2.1%,140,0.4%,105,0.3%,419,1.2%,NA,NA
47,031,Coffee,Tennessee,TN,35.627,-85.9639,45567,67,6243,13.7%,35497,77.9%,8430,18.5%,410,0.9%,547,1.2%,1458,3.2%,9751,21.4%
47,033,Crockett,Tennessee,TN,35.9084,-88.9861,14595,55,2175,14.9%,12537,85.9%,1956,13.4%,29,0.2%,29,0.2%,1080,7.4%,NA,NA
47,035,Cumberland,Tennessee,TN,36.0586,-84.7552,10973,32,1108,10.1%,10863,99.0%,33,0.3%,22,0.2%,22,0.2%,66,0.6%,3149,28.7%
47,037,Davidson,Tennessee,TN,36.3323,-86.6356,154623,280,19637,12.7%,136841,88.5%,14380,9.3%,773,0.5%,1546,1.0%,8040,5.2%,36182,23.4%
47,039,Decatur,Tennessee,TN,35.6512,-88.0417,28618,48,5981,20.9%,16627,58.1%,11619,40.6%,114,0.4%,143,0.5%,1030,3.6%,3062,10.7%
47,041,DeKalb,Tennessee,TN,36.0791,-85.8211,67271,86,10158,15.1%,64580,96.0%,1211,1.8%,538,0.8%,202,0.3%,5920,8.8%,NA,NA
47,043,Dickson,Tennessee,TN,36.2926,-87.2109,45894,94,5324,11.6%,42957,93.6%,2019,4.4%,229,0.5%,184,0.4%,780,1.7%,11428,24.9%
47,045,Dyer,Tennessee,TN,36.2022,-89.1879,37829,74,5788,15.3%,32003,84.6%,5258,13.9%,76,0.2%,227,0.6%,719,1.9%,11122,29.4%
47,047,Fayette,Tennessee,TN,35.3685,-89.2401,18228,29,2935,16.1%,15931,87.4%,2151,11.8%,36,0.2%,55,0.3%,164,0.9%,NA,NA
47,049,Fentress,Tennessee,TN,36.5528,-84.8814,17159,34,3466,20.2%,17056,99.4%,34,0.2%,17,0.1%,17,0.1%,120,0.7%,NA,NA
47,051,Franklin,Tennessee,TN,35.2742,-85.9213,30737,48,5348,17.4%,28924,94.1%,1291,4.2%,123,0.4%,184,0.6%,3289,10.7%,7561,24.6%
47,053,Gibson,Tennessee,TN,36.1259,-88.7556,33408,68,2706,8.1%,32205,96.4%,702,2.1%,67,0.2%,234,0.7%,301,0.9%,9555,28.6%
47,055,Giles,Tennessee,TN,35.3781,-86.8511,29297,48,3779,12.9%,25547,87.2%,3311,11.3%,88,0.3%,146,0.5%,293,1.0%,NA,NA
47,057,Grainger,Tennessee,TN,36.3322,-83.2852,22283,79,3521,15.8%,21993,98.7%,134,0.6%,22,0.1%,22,0.1%,290,1.3%,3654,16.4%
47,059,Greene,Tennessee,TN,36.3303,-82.6957,9661,15,2406,24.9%,1923,19.9%,7700,79.7%,10,0.1%,19,0.2%,68,0.7%,2831,29.3%
47,061,Grundy,Tennessee,TN,35.4589,-85.5656,43838,104,2674,6.1%,42654,97.3%,438,1.0%,88,0.2%,263,0.6%,2718,6.2%,NA,NA
47,063,Hamblen,Tennessee,TN,36.2587,-83.1952,59898,372,8326,13.9%,56124,93.7%,2456,4.1%,180,0.3%,599,1.0%,5511,9.2%,15514,25.9%
47,065,Hamilton,Tennessee,TN,35.3895,-85.0089,13983,27,3048,21.8%,8739,62.5%,5104,36.5%,70,0.5%,56,0.4%,1161,8.3%,3524,25.2%
47,067,Hancock,Tennessee,TN,36.5366,-83.2099,9643,20,2285,23.7%,2228,23.1%,7387,76.6%,19,0.2%,19,0.2%,58,0.6%,NA,NA
47,069,Hardeman,Tennessee,TN,35.3565,-88.8099,28170,42,5183,18.4%,16367,58.1%,11437,40.6%,56,0.2%,141,0.5%,338,1.2%,NA,NA
47,071,Hardin,Tennessee,TN,35.3822,-88.1939,4718,26,698,14.8%,4581,97.1%,104,2.2%,0,0.0%,28,0.6%,57,1.2%,NA,NA
47,073,Hawkins,Tennessee,TN,36.5612,-82.6615,56196,115,7924,14.1%,54735,97.4%,955,1.7%,56,0.1%,169,0.3%,450,0.8%,10284,18.3%
47,075,Haywood,Tennessee,TN,35.5888,-89.258,56482,102,7512,13.3%,54844,97.1%,791,1.4%,339,0.6%,226,0.4%,960,1.7%,NA,NA
47,077,Henderson,Tennessee,TN,35.7937,-88.2261,7972,21,813,10.2%,7900,99.1%,24,0.3%,8,0.1%,8,0.1%,72,0.9%,1475,18.5%
47,079,Henry,Tennessee,TN,36.4413,-88.2862,16610,30,2707,16.3%,11228,67.6%,5265,31.7%,33,0.2%,0,0.0%,349,2.1%,5714,34.4%
47,081,Hickman,Tennessee,TN,35.9281,-87.3124,5075,21,746,14.7%,4522,89.1%,497,9.8%,10,0.2%,5,0.1%,51,1.0%,NA,NA
47,083,Houston,Tennessee,TN,36.3194,-87.7026,94249,162,14420,15.3%,68048,72.2%,24410,25.9%,377,0.4%,660,0.7%,1508,1.6%,NA,NA
47,085,Humphreys,Tennessee,TN,36.1099,-87.6355,10527,25,3179,30.2%,2726,25.9%,7748,73.6%,11,0.1%,32,0.3%,221,2.1%,1495,14.2%
47,087,Jackson,Tennessee,TN,36.3937,-85.5321,53650,50,7779,14.5%,49680,92.6%,2039,3.8%,858,1.6%,161,0.3%,858,1.6%,NA,NA
47,089,Jefferson,Tennessee,TN,36.1526,-83.2784,657229,591,94641,14.4%,373306,56.8%,270778,41.2%,1314,0.2%,7230,1.1%,15116,2.3%,165622,25.2%
47,091,Johnson,Tennessee,TN,36.4695,-81.7996,24042,36,4111,17.1%,23008,95.7%,433,1.8%,168,0.7%,168,0.7%,2236,9.3%,NA,NA
47,093,Knox,Tennessee,TN,36.1537,-83.765,53309,74,6770,12.7%,48298,90.6%,3838,7.2%,107,0.2%,426,0.8%,2026,3.8%,11941,22.4%
47,095,Lake,Tennessee,TN,36.387,-89.4678,65147,52,9642,14.8%,59219,90.9%,1433,2.2%,2020,3.1%,847,1.3%,9446,14.5%,NA,NA
47,097,Lauderdale,Tennessee,TN,35.8795,-89.405,87691,131,13680,15.6%,77957,88.9%,8506,9.7%,263,0.3%,351,0.4%,1052,1.2%,NA,NA
47,099,Lawrence,Tennessee,TN,35.4344,-87.3013,34605,50,4983,14.4%,27511,79.5%,4187,12.1%,1869,5.4%,35,0.1%,484,1.4%,11316,32.7%
47,101,Lewis,Tennessee,TN,35.6203,-87.5378,3750,8,461,12.3%,3533,94.2%,15,0.4%,169,4.5%,23,0.6%,98,2.6%,NA,NA
47,103,Lincoln,Tennessee,TN,35.3173,-86.3558,14262,25,3337,23.4%,9427,66.1%,4692,32.9%,57,0.4%,14,0.1%,257,1.8%,4521,31.7%
47,105,Loudon,Tennessee,TN,35.8114,-84.1724,43387,190,4512,10.4%,42172,97.2%,564,1.3%,130,0.3%,130,0.3%,1475,3.4%,11107,25.6%
47,111,Macon,Tennessee,TN,36.5301,-85.8482,22810,37,5885,25.8%,3581,15.7%,18887,82.8%,23,0.1%,205,0.9%,228,1.0%,NA,NA
47,113,Madison,Tennessee,TN,35.7722,-88.6314,298192,370,32503,10.9%,213804,71.7%,70075,23.5%,2386,0.8%,6262,2.1%,6560,2.2%,90352,30.3%
47,115,Marion,Tennessee,TN,35.2359,-85.4846,30154,41,5066,16.8%,28646,95.0%,1176,3.9%,90,0.3%,60,0.2%,452,1.5%,8383,27.8%
47,117,Marshall,Tennessee,TN,35.6926,-86.6933,85634,151,13016,15.2%,82722,96.6%,1370,1.6%,428,0.5%,343,0.4%,7279,8.5%,NA,NA
47,119,Maury,Tennessee,TN,35.7787,-86.912,76292,124,8850,11.6%,64696,84.8%,10147,13.3%,305,0.4%,458,0.6%,3204,4.2%,19683,25.8%
47,107,McMinn,Tennessee,TN,35.5169,-84.4887,51327,119,7083,13.8%,47991,93.5%,2310,4.5%,154,0.3%,359,0.7%,1181,2.3%,12678,24.7%
47,109,McNairy,Tennessee,TN,35.3776,-88.366,25285,45,3944,15.6%,23414,92.6%,1593,6.3%,51,0.2%,51,0.2%,278,1.1%,5209,20.6%
47,121,Meigs,Tennessee,TN,35.6667,-84.6647,23232,54,3903,16.8%,22791,98.1%,209,0.9%,23,0.1%,46,0.2%,116,0.5%,NA,NA
47,123,Monroe,Tennessee,TN,35.6027,-84.2372,23733,23,4201,17.7%,13528,57.0%,9731,41.0%,237,1.0%,71,0.3%,190,0.8%,NA,NA
47,125,Montgomery,Tennessee,TN,36.572,-87.3,221619,281,39891,18.0%,99950,45.1%,116350,52.5%,443,0.2%,2659,1.2%,3103,1.4%,44324,20.0%
47,127,Moore,Tennessee,TN,35.2831,-86.3742,81685,117,9966,12.2%,67635,82.8%,12171,14.9%,653,0.8%,572,0.7%,4084,5.0%,NA,NA
47,129,Morgan,Tennessee,TN,36.3604,-84.4414,113740,195,15014,13.2%,97475,85.7%,13421,11.8%,796,0.7%,796,0.7%,5232,4.6%,NA,NA
47,131,Obion,Tennessee,TN,36.4934,-88.8835,32213,59,4123,12.8%,28637,88.9%,3286,10.2%,32,0.1%,97,0.3%,1031,3.2%,8859,27.5%
47,133,Overton,Tennessee,TN,36.442,-85.1619,20523,47,3222,15.7%,20174,98.3%,164,0.8%,62,0.3%,41,0.2%,164,0.8%,NA,NA
47,135,Perry,Tennessee,TN,35.7507,-87.7958,11371,16,3252,28.6%,3411,30.0%,7914,69.6%,11,0.1%,11,0.1%,102,0.9%,NA,NA
47,137,Pickett,Tennessee,TN,36.6128,-85.1313,4821,30,757,15.7%,4749,98.5%,58,1.2%,0,0.0%,0,0.0%,53,1.1%,NA,NA
47,139,Polk,Tennessee,TN,35.2651,-84.3152,20176,23,3854,19.1%,19470,96.5%,61,0.3%,303,1.5%,61,0.3%,767,3.8%,NA,NA
47,141,Putnam,Tennessee,TN,36.1999,-85.2643,73568,102,13757,18.7%,59369,80.7%,12801,17.4%,368,0.5%,515,0.7%,5444,7.4%,14787,20.1%
47,143,Rhea,Tennessee,TN,35.7437,-84.8399,29918,95,4278,14.3%,28751,96.1%,658,2.2%,120,0.4%,120,0.4%,658,2.2%,NA,NA
47,145,Roane,Tennessee,TN,36.0402,-84.3288,52889,147,6981,13.2%,50350,95.2%,1534,2.9%,106,0.2%,264,0.5%,476,0.9%,13487,25.5%
47,147,Robertson,Tennessee,TN,36.5935,-86.675,2279,23,394,17.3%,2256,99.0%,7,0.3%,0,0.0%,16,0.7%,23,1.0%,640,28.1%
47,149,Rutherford,Tennessee,TN,36.0209,-86.3678,63771,113,9693,15.2%,55800,87.5%,7142,11.2%,191,0.3%,255,0.4%,1403,2.2%,16007,25.1%
47,151,Scott,Tennessee,TN,36.5644,-84.3855,11150,12,2107,18.9%,10637,95.4%,56,0.5%,134,1.2%,223,2.0%,781,7.0%,NA,NA
47,153,Sequatchie,Tennessee,TN,35.3675,-85.3685,12691,48,1828,14.4%,12488,98.4%,89,0.7%,38,0.3%,38,0.3%,102,0.8%,NA,NA
47,155,Sevier,Tennessee,TN,35.8915,-83.3885,16456,29,2929,17.8%,15205,92.4%,724,4.4%,329,2.0%,49,0.3%,4361,26.5%,5019,30.5%
47,157,Shelby,Tennessee,TN,35.3626,-89.6492,171465,216,11831,6.9%,151232,88.2%,16118,9.4%,514,0.3%,2401,1.4%,5315,3.1%,47667,27.8%
47,159,Smith,Tennessee,TN,36.3692,-85.8264,4121,5,424,10.3%,4080,99.0%,8,0.2%,8,0.2%,12,0.3%,37,0.9%,NA,NA
47,161,Stewart,Tennessee,TN,36.6048,-87.6403,4882,11,1035,21.2%,1845,37.8%,3007,61.6%,10,0.2%,15,0.3%,83,1.7%,NA,NA
47,163,Sullivan,Tennessee,TN,36.5795,-82.2144,21763,49,2568,11.8%,20588,94.6%,979,4.5%,65,0.3%,44,0.2%,196,0.9%,5441,25.0%
47,165,Sumner,Tennessee,TN,36.6341,-86.2442,24797,21,2628,10.6%,23954,96.6%,248,1.0%,198,0.8%,50,0.2%,868,3.5%,5406,21.8%
47,167,Tipton,Tennessee,TN,35.5825,-89.5434,16385,63,1098,6.7%,16221,99.0%,33,0.2%,49,0.3%,66,0.4%,213,1.3%,5014,30.6%
47,169,Trousdale,Tennessee,TN,36.3909,-86.1672,7677,67,990,12.9%,6794,88.5%,806,10.5%,15,0.2%,31,0.4%,200,2.6%,NA,NA
47,171,Unicoi,Tennessee,TN,36.2217,-82.3293,17572,94,2249,12.8%,17344,98.7%,105,0.6%,53,0.3%,18,0.1%,474,2.7%,NA,NA
47,173,Union,Tennessee,TN,36.247,-83.7478,44186,43,7821,17.7%,28853,65.3%,14581,33.0%,88,0.2%,265,0.6%,751,1.7%,NA,NA
47,175,Van Buren,Tennessee,TN,35.7393,-85.456,16529,23,2810,17.0%,16050,97.1%,83,0.5%,132,0.8%,50,0.3%,231,1.4%,NA,NA
47,177,Warren,Tennessee,TN,35.7709,-85.6286,6101,21,1226,20.1%,2501,41.0%,3569,58.5%,12,0.2%,12,0.2%,67,1.1%,1507,24.7%
47,179,Washington,Tennessee,TN,36.443,-82.3804,17773,16,3004,16.9%,11730,66.0%,4692,26.4%,1191,6.7%,18,0.1%,160,0.9%,3786,21.3%
47,181,Wayne,Tennessee,TN,35.3792,-87.7441,28390,44,4968,17.5%,22258,78.4%,5735,20.2%,57,0.2%,170,0.6%,1249,4.4%,NA,NA
47,183,Weakley,Tennessee,TN,36.4034,-88.5873,33732,58,4959,14.7%,30494,90.4%,2361,7.0%,34,0.1%,641,1.9%,472,1.4%,8872,26.3%
47,185,White,Tennessee,TN,35.9506,-85.3089,71332,69,11056,15.5%,66909,93.8%,2853,4.0%,357,0.5%,357,0.5%,1855,2.6%,NA,NA
47,187,Williamson,Tennessee,TN,35.9917,-86.6744,63617,150,8652,13.6%,60436,95.0%,1972,3.1%,191,0.3%,382,0.6%,1018,1.6%,9670,15.2%
47,189,Wilson,Tennessee,TN,36.235,-86.125,9834,17,1278,13.0%,9568,97.3%,59,0.6%,98,1.0%,39,0.4%,197,2.0%,2360,24.0%
48,001,Anderson,Texas,TX,32.0561,-95.4622,8182,14,998,12.2%,8018,98.0%,25,0.3%,65,0.8%,25,0.3%,90,1.1%,NA,NA
48,003,Andrews,Texas,TX,32.4529,-102.5297,12748,8,1912,15.0%,12238,96.0%,242,1.9%,140,1.1%,102,0.8%,5596,43.9%,NA,NA
48,005,Angelina,Texas,TX,31.4466,-94.418,81557,102,14109,17.3%,67937,83.3%,12152,14.9%,326,0.4%,571,0.7%,13702,16.8%,29116,35.7%
48,007,Aransas,Texas,TX,28.167,-96.9888,24640,98,4558,18.5%,23088,93.7%,493,2.0%,148,0.6%,641,2.6%,5347,21.7%,NA,NA
48,009,Archer,Texas,TX,33.8292,-98.4348,9095,10,828,9.1%,8886,97.7%,36,0.4%,55,0.6%,18,0.2%,573,6.3%,NA,NA
48,011,Armstrong,Texas,TX,35.1767,-101.1863,70586,108,7835,11.1%,69457,98.4%,635,0.9%,71,0.1%,141,0.2%,353,0.5%,NA,NA
48,013,Atascosa,Texas,TX,29.2338,-98.1397,43226,35,8213,19.0%,41929,97.0%,475,1.1%,389,0.9%,259,0.6%,26109,60.4%,NA,NA
48,015,Austin,Texas,TX,30.0477,-96.0424,26123,40,2952,11.3%,23223,88.9%,2586,9.9%,78,0.3%,104,0.4%,5120,19.6%,NA,NA
48,017,Bailey,Texas,TX,34.2829,-102.7284,6726,8,1204,17.9%,6524,97.0%,114,1.7%,61,0.9%,20,0.3%,3437,51.1%,NA,NA
48,019,Bandera,Texas,TX,29.7966,-98.9359,19988,25,2479,12.4%,19428,97.2%,100,0.5%,180,0.9%,80,0.4%,3258,16.3%,NA,NA
48,021,Bastrop,Texas,TX,30.3512,-97.115,69932,79,8811,12.6%,61960,88.6%,6154,8.8%,629,0.9%,490,0.7%,19301,27.6%,NA,NA
48,023,Baylor,Texas,TX,33.6701,-99.0178,3843,4,642,16.7%,3647,94.9%,131,3.4%,31,0.8%,35,0.9%,373,9.7%,NA,NA
48,025,Bee,Texas,TX,28.6483,-97.6019,32873,37,8087,24.6%,28830,87.7%,3517,10.7%,197,0.6%,263,0.8%,18277,55.6%,NA,NA
48,027,Bell,Texas,TX,31.2,-97.2036,29665,82,7654,25.8%,28538,96.2%,771,2.6%,59,0.2%,119,0.4%,208,0.7%,7505,25.3%
48,029,Bexar,Texas,TX,29.7451,-98.2046,1518370,1218,267233,17.6%,1339202,88.2%,112359,7.4%,16702,1.1%,31886,2.1%,856361,56.4%,464621,30.6%
48,031,Blanco,Texas,TX,30.43,-98.3608,9110,13,957,10.5%,8900,97.7%,91,1.0%,46,0.5%,18,0.2%,1594,17.5%,NA,NA
48,033,Borden,Texas,TX,32.767,-101.4465,648,1,45,6.9%,640,98.8%,1,0.2%,0,0.0%,0,0.0%,91,14.0%,NA,NA
48,035,Bosque,Texas,TX,32.0699,-97.3862,18053,18,2582,14.3%,17331,96.0%,397,2.2%,108,0.6%,54,0.3%,2582,14.3%,NA,NA
48,037,Bowie,Texas,TX,33.526,-94.0815,90643,102,15863,17.5%,66351,73.2%,22026,24.3%,544,0.6%,635,0.7%,4804,5.3%,22479,24.8%
48,039,Brazoria,Texas,TX,29.5907,-95.2233,278484,201,32026,11.5%,234762,84.3%,28127,10.1%,1671,0.6%,10861,3.9%,69064,24.8%,89115,32.0%
48,041,Brazos,Texas,TX,30.8899,-96.2035,156305,267,29542,18.9%,129733,83.0%,16881,10.8%,782,0.5%,7346,4.7%,30636,19.6%,29854,19.1%
48,043,Brewster,Texas,TX,30.4835,-102.9454,9079,1,1589,17.5%,8680,95.6%,191,2.1%,91,1.0%,45,0.5%,3886,42.8%,NA,NA
48,045,Briscoe,Texas,TX,34.4714,-101.0555,1644,2,258,15.7%,1582,96.2%,51,3.1%,8,0.5%,0,0.0%,436,26.5%,NA,NA
48,047,Brooks,Texas,TX,27.2243,-98.0645,16327,33,3282,20.1%,9943,60.9%,6221,38.1%,16,0.1%,65,0.4%,637,3.9%,NA,NA
48,049,Brown,Texas,TX,32.0338,-98.7895,6835,22,793,11.6%,5530,80.9%,1278,18.7%,0,0.0%,21,0.3%,301,4.4%,NA,NA
48,051,Burleson,Texas,TX,30.5994,-96.3436,17238,26,2672,15.5%,14514,84.2%,2448,14.2%,103,0.6%,52,0.3%,2793,16.2%,NA,NA
48,053,Burnet,Texas,TX,30.9343,-97.925,41676,42,4959,11.9%,40176,96.4%,708,1.7%,292,0.7%,167,0.4%,6668,16.0%,8627,20.7%
48,055,Caldwell,Texas,TX,30.0049,-97.3955,12973,37,1881,14.5%,12259,94.5%,623,4.8%,13,0.1%,26,0.2%,78,0.6%,NA,NA
48,057,Calhoun,Texas,TX,28.6715,-96.4133,112141,184,18391,16.4%,87806,78.3%,22092,19.7%,449,0.4%,897,0.8%,2243,2.0%,NA,NA
48,059,Callahan,Texas,TX,32.4056,-99.1658,13516,15,1933,14.3%,13138,97.2%,108,0.8%,81,0.6%,68,0.5%,1081,8.0%,NA,NA
48,061,Cameron,Texas,TX,26.3188,-97.1703,9558,7,1128,11.8%,9032,94.5%,430,4.5%,38,0.4%,48,0.5%,287,3.0%,3059,32.0%
48,063,Camp,Texas,TX,33.0285,-94.9668,12238,62,2227,18.2%,9864,80.6%,2154,17.6%,49,0.4%,110,0.9%,2423,19.8%,NA,NA
48,065,Carson,Texas,TX,35.5708,-101.1071,6586,7,593,9.0%,6408,97.3%,59,0.9%,66,1.0%,13,0.2%,566,8.6%,NA,NA
48,067,Cass,Texas,TX,33.2477,-94.0591,13898,37,1459,10.5%,13606,97.9%,153,1.1%,14,0.1%,69,0.5%,2099,15.1%,NA,NA
48,069,Castro,Texas,TX,34.7381,-102.0905,7640,9,1505,19.7%,7281,95.3%,191,2.5%,138,1.8%,23,0.3%,4072,53.3%,NA,NA
48,071,Chambers,Texas,TX,29.8745,-94.3794,35460,59,5745,16.2%,21560,60.8%,13688,38.6%,35,0.1%,71,0.2%,426,1.2%,NA,NA
48,073,Cherokee,Texas,TX,32.0702,-94.9473,24522,44,3727,15.2%,22879,93.3%,1349,5.5%,74,0.3%,74,0.3%,270,1.1%,4855,19.8%
48,075,Childress,Texas,TX,34.4712,-100.0615,7676,11,1627,21.2%,6425,83.7%,1167,15.2%,31,0.4%,38,0.5%,1789,23.3%,NA,NA
48,077,Clay,Texas,TX,34.0696,-97.9998,13964,23,1955,14.0%,11758,84.2%,2095,15.0%,42,0.3%,14,0.1%,293,2.1%,NA,NA
48,079,Cochran,Texas,TX,33.7248,-102.6134,3289,4,747,22.7%,3036,92.3%,201,6.1%,36,1.1%,16,0.5%,1589,48.3%,NA,NA
48,081,Coke,Texas,TX,32.071,-100.2862,3612,4,535,14.8%,3486,96.5%,79,2.2%,33,0.9%,7,0.2%,683,18.9%,NA,NA
48,083,Coleman,Texas,TX,32.0601,-99.2256,8665,7,1785,20.6%,8301,95.8%,217,2.5%,61,0.7%,52,0.6%,1265,14.6%,NA,NA
48,085,Collin,Texas,TX,33.3884,-96.3187,659457,778,35611,5.4%,536139,81.3%,45503,6.9%,3297,0.5%,63308,9.6%,83751,12.7%,136508,20.7%
48,087,Collingsworth,Texas,TX,35.0501,-100.0204,2968,3,549,18.5%,2713,91.4%,169,5.7%,53,1.8%,6,0.2%,763,25.7%,NA,NA
48,089,Colorado,Texas,TX,29.7066,-96.3227,20736,22,3235,15.6%,17543,84.6%,2945,14.2%,104,0.5%,83,0.4%,4645,22.4%,NA,NA
48,091,Comal,Texas,TX,29.9769,-98.0236,96018,171,9506,9.9%,92561,96.4%,1440,1.5%,576,0.6%,672,0.7%,22660,23.6%,24389,25.4%
48,093,Comanche,Texas,TX,32.1651,-98.2642,1935,2,184,9.5%,1914,98.9%,0,0.0%,4,0.2%,14,0.7%,41,2.1%,NA,NA
48,095,Concho,Texas,TX,31.51,-99.7556,3735,4,695,18.6%,3660,98.0%,45,1.2%,22,0.6%,4,0.1%,1651,44.2%,NA,NA
48,097,Cooke,Texas,TX,33.8187,-96.9636,38847,44,5283,13.6%,36555,94.1%,1243,3.2%,388,1.0%,233,0.6%,4895,12.6%,NA,NA
48,099,Coryell,Texas,TX,31.6146,-97.5114,75802,72,11901,15.7%,54577,72.0%,16297,21.5%,758,1.0%,1971,2.6%,10309,13.6%,16525,21.8%
48,101,Cottle,Texas,TX,34.2231,-100.1479,1746,2,340,19.5%,1535,87.9%,206,11.8%,0,0.0%,0,0.0%,386,22.1%,NA,NA
48,103,Crane,Texas,TX,31.3919,-102.3503,3837,5,453,11.8%,3630,94.6%,127,3.3%,65,1.7%,15,0.4%,1899,49.5%,NA,NA
48,105,Crockett,Texas,TX,30.7074,-101.2059,14595,55,2175,14.9%,12537,85.9%,1956,13.4%,29,0.2%,29,0.2%,1080,7.4%,NA,NA
48,107,Crosby,Texas,TX,33.7973,-101.2377,6686,7,1524,22.8%,6265,93.7%,321,4.8%,67,1.0%,20,0.3%,3243,48.5%,NA,NA
48,109,Culberson,Texas,TX,31.9218,-104.2171,2627,1,607,23.1%,2561,97.5%,26,1.0%,11,0.4%,29,1.1%,1878,71.5%,NA,NA
48,111,Dallam,Texas,TX,36.4956,-102.2374,6174,4,889,14.4%,5933,96.1%,142,2.3%,68,1.1%,19,0.3%,1988,32.2%,NA,NA
48,113,Dallas,Texas,TX,32.9886,-96.5455,44366,45,11092,25.0%,14375,32.4%,29681,66.9%,44,0.1%,133,0.3%,266,0.6%,9982,22.5%
48,115,Dawson,Texas,TX,32.9306,-101.7158,19731,93,1815,9.2%,19297,97.8%,138,0.7%,39,0.2%,99,0.5%,533,2.7%,NA,NA
48,117,Deaf Smith,Texas,TX,34.9103,-102.1999,18538,12,3281,17.7%,17815,96.1%,315,1.7%,204,1.1%,222,1.2%,11512,62.1%,NA,NA
48,119,Delta,Texas,TX,33.4473,-95.5338,29947,26,3953,13.2%,29079,97.1%,180,0.6%,270,0.9%,120,0.4%,3743,12.5%,NA,NA
48,121,Denton,Texas,TX,33.3955,-96.8836,554642,624,46035,8.3%,472000,85.1%,39380,7.1%,3328,0.6%,31060,5.6%,84306,15.2%,129232,23.3%
48,123,DeWitt,Texas,TX,29.3125,-97.1469,20507,23,3896,19.0%,18087,88.2%,2194,10.7%,123,0.6%,82,0.4%,6009,29.3%,NA,NA
48,125,Dickens,Texas,TX,33.7809,-100.7165,2646,3,490,18.5%,2352,88.9%,238,9.0%,5,0.2%,45,1.7%,717,27.1%,NA,NA
48,127,Dimmit,Texas,TX,28.6197,-99.5702,10395,8,2942,28.3%,10083,97.0%,156,1.5%,83,0.8%,83,0.8%,8680,83.5%,NA,NA
